season,season_type,player_id,team,player_name,player_display_name,games,position,position_group,headshot_url,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_att,gwfg_distance_list,gwfg_made,gwfg_missed,gwfg_blocked
1999,REG+POST,00-0015784,BAL,,Matt Stover,15,K,SPEC,,27,30,2,1,50,0.9,4,8,6,7,2,0,0,0,2,0,0,0,45;28;44;38;26;44;46;50;37;28;44;23;25;50;46;31;33;21;27;19;36;24;48;19;30;19;19,38;37,51,900,75,51,31,31,0,0,1,3,50;50;19,3,0,0
1999,REG+POST,00-0015791,KC,,Pete Stoyanovich,16,K,SPEC,,21,28,7,0,51,0.75,1,7,5,7,1,0,0,0,1,6,0,0,27;19;42;44;27;51;22;41;23;43;39;38;20;29;29;47;37;44;43;38;33,38;47;42;47;42;45;44,,736,305,0,45,45,0,0,1,3,44;38;44,2,1,0
1999,REG+POST,00-0016795,TB,,Morris Unutoa,1,C,OL,,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
1999,REG+POST,00-0016830,IND,,Mike Vanderjagt,17,K,SPEC,,37,41,2,2,53,0.902,2,10,12,12,1,0,0,0,1,0,1,0,35;35;42;41;31;18;27;22;43;30;33;27;47;34;29;37;40;35;45;29;34;22;37;44;48;53;28;31;43;41;19;21;27;24;40;40;34,36;55,45;37,1266,91,82,44,44,0,0,1,3,27;53;21,3,0,0
1999,REG+POST,00-0016919,NE,A.Vinatieri,Adam Vinatieri,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/imfj1hl4kob4jof8hcwa",26,33,7,0,51,0.788,1,14,5,5,1,0,0,0,2,4,1,0,33;21;23;26;38;19;41;22;21;41;39;34;28;22;27;41;23;28;28;26;23;43;46;38;25;51,42;48;32;56;44;33;44,,807,299,0,29,30,0,1,0.967,4,23;26;32;44,2,2,0
1999,REG+POST,00-0017693,LA,,Jeff Wilkins,18,K,SPEC,,22,33,11,0,49,0.667,1,9,5,7,0,0,0,0,2,6,3,0,19;22;49;28;36;34;40;20;49;44;29;40;30;38;47;38;28;47;24;27;29;28,54;38;43;51;41;40;50;48;42;44;34,,746,485,0,70,70,0,0,1,0,,,,
2000,REG,00-0000108,PHI,,David Akers,16,K,SPEC,,29,33,4,0,51,0.879,1,6,14,7,1,0,0,0,1,3,0,0,33;37;33;29;43;39;38;19;31;29;51;29;34;34;32;26;45;42;42;38;46;27;33;30;23;40;32;45;33,48;40;38;41,,1013,167,0,34,36,1,1,0.944,3,32;42;30,3,0,0
2000,REG,00-0000282,ATL,,Morten Andersen,16,K,SPEC,,25,31,6,0,51,0.806,0,6,6,11,2,0,0,0,1,4,1,0,43;44;24;44;48;31;27;37;45;48;42;28;50;44;35;31;42;21;51;36;24;48;42;23;36,50;47;45;33;46;42,,944,263,0,23,23,0,0,1,0,,,,
2000,REG,00-0000313,MIN,,Gary Anderson,16,K,SPEC,,22,23,0,1,49,0.957,1,5,9,7,0,0,0,0,0,0,0,0,35;38;45;28;49;20;37;42;19;38;20;21;30;37;30;48;33;43;49;29;40;31,,51,762,0,51,45,45,0,0,1,0,,,,
2000,REG,00-0001138,WAS,,Scott Bentley,1,K,SPEC,,1,1,0,0,50,1,0,0,0,0,1,0,0,0,0,0,0,0,50,,,50,0,0,,0,,,,0,,,,
2000,REG,00-0001343,ARI,,Cary Blanchard,16,K,SPEC,,16,23,7,0,54,0.696,1,2,9,2,2,0,0,0,2,3,2,0,32;19;54;35;51;31;32;27;36;47;28;34;30;42;32;37,51;42;30;56;31;47;46,,567,303,0,18,19,1,0,0.947,0,,,,
2000,REG,00-0001759,NO,,Doug Brien,16,K,SPEC,,23,29,5,1,48,0.793,1,6,4,12,0,0,0,0,1,3,1,0,48;20;20;31;23;44;29;44;40;42;42;40;33;30;30;19;42;40;41;28;20;46;47,51;45;33;44;43,52,799,216,52,37,37,0,0,1,0,,,,
2000,REG,00-0001980,PIT,,Kris Brown,16,K,SPEC,,25,30,5,0,52,0.833,1,8,9,6,1,0,0,0,1,3,1,0,41;31;32;32;19;43;29;36;28;44;20;31;26;33;24;38;52;40;40;44;28;32;28;32;28,45;50;42;36;44,,831,217,0,32,33,1,0,0.97,1,24,1,0,0
2000,REG,00-0002655,LAC,,John Carney,14,K,SPEC,,17,23,4,2,52,0.739,1,3,5,7,1,0,0,0,1,2,1,0,42;49;41;28;24;45;37;36;19;41;28;41;31;33;52;34;47,49;34;51;43,40;37,628,177,77,26,26,0,0,1,3,28;52;37,2,0,1
2000,REG,00-0002975,BUF,,Steve Christie,15,K,SPEC,,24,33,5,4,48,0.727,2,10,4,8,0,0,0,1,1,2,1,0,42;41;33;45;20;19;30;27;29;46;25;48;20;29;34;19;48;32;27;42;28;29;46;25,51;39;42;47;26,43;44;23;30,784,205,140,30,30,0,0,1,5,33;46;34;32;30,4,0,1
2000,REG,00-0003395,LV,,Brett Conway,1,K,SPEC,,1,1,0,0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,19,,,19,0,0,3,3,0,0,1,0,,,,
2000,REG,00-0003395,NYJ,,Brett Conway,1,K,SPEC,,2,2,0,0,40,1,1,0,0,1,0,0,0,0,0,0,0,0,40;19,,,59,0,0,2,2,0,0,1,0,,,,
2000,REG,00-0003395,WAS,,Brett Conway,2,K,SPEC,,3,3,0,0,26,1,0,3,0,0,0,0,0,0,0,0,0,0,24;21;26,,,71,0,0,3,3,0,0,1,1,26,1,0,0
2000,REG,00-0003762,CAR,,Richie Cunningham,4,K,SPEC,,5,7,1,1,39,0.714,0,3,2,0,0,0,0,1,0,0,0,0,29;24;33;39;23,27,25,148,27,25,9,9,0,0,1,0,,,,
2000,REG,00-0003841,NYG,,Brad Daluiso,13,K,SPEC,,17,23,3,3,46,0.739,0,8,5,4,0,0,0,0,2,1,0,0,32;36;44;23;24;20;31;39;20;25;46;27;28;38;40;21;44,34;40;39,41;31;45,538,113,117,34,34,0,0,1,0,,,,
2000,REG,00-0004091,CLE,P.Dawson,Phil Dawson,13,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",14,17,3,0,45,0.824,3,4,5,2,0,0,0,0,0,3,0,0,30;23;28;19;29;45;18;19;39;43;35;35;38;29,42;42;42,,430,126,0,17,17,0,0,1,2,19;19,2,0,0
2000,REG,00-0004147,TEN,,Al Del Greco,16,K,SPEC,,27,33,6,0,50,0.818,0,13,7,6,1,0,0,2,1,3,0,0,38;27;36;24;40;40;22;41;34;26;28;46;21;21;31;29;23;22;30;38;26;42;22;44;50;33;21,46;33;44;24;43;28,,855,218,0,37,38,1,0,0.974,5,36;29;43;28;50,3,2,0
2000,REG,00-0004811,DEN,,Jason Elam,13,K,SPEC,,17,23,6,0,51,0.739,0,6,6,4,1,0,0,0,1,5,0,0,32;38;36;29;51;22;45;46;31;41;23;41;26;35;22;38;20,45;48;48;42;37;41,,576,261,0,49,49,0,0,1,0,,,,
2000,REG,00-0004811,LV,,Jason Elam,1,K,SPEC,,4,4,0,0,53,1,0,0,0,0,4,0,0,0,0,0,0,0,53;53;53;53,,,212,0,0,,0,,,,0,,,,
2000,REG,00-0006223,TB,,Martin Gramatica,16,K,SPEC,,28,34,5,1,55,0.824,0,8,8,7,5,0,0,0,2,1,2,0,23;47;24;22;42;23;33;35;27;43;50;55;47;26;51;34;54;51;33;45;28;25;38;30;46;35;38;43,50;38;53;34;40,40,1048,215,40,42,42,0,0,1,2,46;40,1,1,0
2000,REG,00-0006660,LA,,Jeff Hall,3,K,SPEC,,4,5,1,0,50,0.8,0,1,1,1,1,0,0,0,0,1,0,0,50;30;43;28,47,,151,47,0,9,9,0,0,1,0,,,,
2000,REG,00-0006662,NYJ,,John Hall,15,K,SPEC,,21,32,10,1,51,0.656,0,8,6,6,1,0,0,0,2,6,2,0,23;39;51;27;41;27;40;38;27;34;40;40;36;45;26;28;39;33;20;45;21,52;48;33;46;47;51;46;49;47;35,29,720,454,29,30,30,0,0,1,1,40,1,0,0
2000,REG,00-0006800,DET,,Jason Hanson,15,K,SPEC,,24,30,4,2,54,0.8,2,6,10,4,2,0,0,1,1,2,0,0,24;30;49;20;54;37;35;38;21;30;32;47;21;18;44;19;31;36;52;26;36;35;41;26,34;43;29;44,32;40,802,150,72,29,29,0,0,1,1,44,1,0,0
2000,REG,00-0007308,TEN,,Craig Hentrich,1,P,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,60,,0,60,0,,0,,,,0,,,,
2000,REG,00-0007622,JAX,,Mike Hollis,12,K,SPEC,,24,26,1,1,51,0.923,0,6,8,7,3,0,0,1,0,0,0,0,50;25;36;45;48;34;48;23;45;23;33;51;42;36;33;27;20;38;40;24;36;50;40;36,28,49,883,28,49,33,33,0,0,1,1,38,1,0,0
2000,REG,00-0007655,NYG,,Jaret Holmes,2,K,SPEC,,2,2,0,0,34,1,0,1,1,0,0,0,0,0,0,0,0,0,34;27,,,61,0,0,3,3,0,0,1,0,,,,
2000,REG,00-0007983,WAS,,Michael Husted,4,K,SPEC,,4,8,3,1,28,0.5,0,4,0,0,0,0,0,0,2,1,0,0,25;28;20;24,30;33;42,35,97,105,35,8,9,1,0,0.889,2,20;24,2,0,0
2000,REG,00-0009946,JAX,,Steve Lindsey,4,K,SPEC,,5,7,2,0,49,0.714,2,0,1,2,0,0,0,0,2,0,0,0,30;19;19;48;49,33;31,,165,64,0,5,5,0,0,1,0,,,,
2000,REG,00-0010072,GB,,Ryan Longwell,16,K,SPEC,,33,38,5,0,52,0.868,0,7,10,13,3,0,0,1,0,2,2,0,45;42;42;24;37;38;38;47;48;37;22;42;44;51;31;35;51;48;24;31;52;42;45;42;22;27;26;45;34;35;43;36;22,40;53;53;28;45,,1248,219,0,32,32,0,0,1,3,38;35;22,3,0,0
2000,REG,00-0010373,MIA,,Olindo Mare,15,K,SPEC,,26,29,3,0,49,0.897,0,7,7,12,0,0,0,1,1,1,0,0,48;25;30;42;41;43;40;28;42;44;40;38;41;35;47;28;32;31;20;26;35;23;25;31;47;49,36;47;28,,931,111,0,31,32,1,0,0.969,1,49,1,0,0
2000,REG,00-0011859,WAS,,Eddie Murray,6,K,SPEC,,8,12,4,0,47,0.667,0,2,3,3,0,0,0,0,1,3,0,0,37;47;41;39;26;20;32;41,44;39;49;43,,283,175,0,7,8,1,0,0.875,2,49;32,1,1,0
2000,REG,00-0011970,CAR,,Joe Nedney,12,K,SPEC,,26,28,2,0,52,0.929,1,10,6,7,2,0,0,0,1,1,0,0,44;42;22;29;52;46;30;38;35;48;25;24;35;45;24;46;38;28;26;20;23;37;18;46;21;51,34;48,,893,82,0,20,20,0,0,1,2,46;48,1,1,0
2000,REG,00-0011970,DEN,,Joe Nedney,3,K,SPEC,,8,10,2,0,43,0.8,0,6,1,1,0,0,0,0,0,1,1,0,24;32;22;21;22;20;43;20,50;43,,204,93,0,4,4,0,0,1,0,,,,
2000,REG,00-0012875,KC,,Todd Peterson,11,K,SPEC,,15,20,4,1,42,0.75,1,5,7,2,0,0,0,0,1,3,0,0,27;34;20;37;28;19;39;34;30;42;35;24;33;40;27,44;42;34;43,35,469,163,35,25,25,0,0,1,1,33,1,0,0
2000,REG,00-0013699,SF,,Wade Richey,16,K,SPEC,,15,22,6,1,47,0.682,0,6,6,3,0,0,0,0,2,3,1,0,21;38;47;33;29;38;44;32;30;26;22;28;38;28;44,53;49;34;43;33;48,29,498,260,29,43,45,2,0,0.956,1,29,0,0,1
2000,REG,00-0015784,BAL,,Matt Stover,16,K,SPEC,,35,39,3,1,51,0.897,2,9,12,10,2,0,0,0,0,2,1,0,23;26;33;44;27;33;30;37;19;45;30;44;22;47;32;43;21;24;51;21;38;51;49;38;32;45;25;19;39;26;38;32;42;42;42,51;47;45,30,1210,143,30,30,30,0,0,1,0,,,,
2000,REG,00-0015791,KC,,Pete Stoyanovich,4,K,SPEC,,2,4,2,0,42,0.5,0,1,0,1,0,0,0,0,2,0,0,0,42;27,36;37,,69,73,0,9,9,0,0,1,0,,,,
2000,REG,00-0015791,LA,,Pete Stoyanovich,3,K,SPEC,,3,5,2,0,48,0.6,0,1,0,2,0,0,0,0,1,0,1,0,48;46;28,50;37,,122,87,0,11,11,0,0,1,0,,,,
2000,REG,00-0016830,IND,,Mike Vanderjagt,16,K,SPEC,,25,27,2,0,48,0.926,1,6,13,5,0,0,0,0,0,1,1,0,23;40;31;41;22;45;33;33;34;23;38;40;36;19;26;38;35;38;32;37;23;39;48;31;28,47;59,,833,106,0,46,46,0,0,1,1,45,1,0,0
2000,REG,00-0016919,NE,A.Vinatieri,Adam Vinatieri,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/imfj1hl4kob4jof8hcwa",27,33,6,0,53,0.818,0,11,8,7,1,0,0,2,1,1,2,0,30;32;35;30;33;40;21;23;27;26;28;48;43;38;38;21;22;24;47;43;48;53;27;40;22;24;33,55;29;44;53;37;27,,896,245,0,25,25,0,0,1,2,22;24,2,0,0
2000,REG,00-0017693,LA,,Jeff Wilkins,11,K,SPEC,,17,17,0,0,51,1,2,5,6,3,1,0,0,0,0,0,0,0,48;48;27;47;25;30;30;51;21;31;33;20;38;26;19;19;39,,,552,0,0,38,38,0,0,1,1,27,1,0,0
2000,REG,00-0018949,DAL,,Tim Seder,15,K,SPEC,,25,33,8,0,48,0.758,2,5,9,9,0,0,0,1,2,4,1,0,34;38;44;32;38;40;27;24;32;23;19;48;27;43;35;42;37;43;36;33;19;20;43;47;43,45;39;44;51;46;26;34;47,,867,332,0,27,27,0,0,1,2,24;27,2,0,0
2000,REG,00-0019310,SEA,,Rian Lindell,12,K,SPEC,,15,17,2,0,52,0.882,0,4,1,7,3,0,0,1,0,1,0,0,27;42;51;44;50;24;48;42;46;45;29;23;40;52;38,21;43,,601,64,0,25,25,0,0,1,2,48;52,2,0,0
2000,REG,00-0019440,SEA,,Kris Heppner,4,K,SPEC,,6,9,3,0,45,0.667,1,2,1,2,0,0,0,0,2,0,1,0,19;43;31;45;25;26,52;37;34,,189,123,0,8,8,0,0,1,0,,,,
2000,REG,00-0019440,WAS,,Kris Heppner,4,K,SPEC,,4,6,2,0,37,0.667,0,2,2,0,0,0,0,0,1,0,1,0,37;35;28;29,51;33,,129,84,0,9,9,0,0,1,1,33,0,1,0
2000,REG,00-0019490,CHI,,Paul Edinger,15,K,SPEC,,21,27,6,0,54,0.778,1,5,7,6,2,0,0,0,2,4,0,0,29;49;19;47;38;22;25;33;40;41;37;24;34;48;39;32;46;24;37;50;54,42;49;42;30;38;47,,768,248,0,21,21,0,0,1,2,48;54,2,0,0
2000,REG,00-0019646,LV,S.Janikowski,Sebastian Janikowski,14,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",22,32,10,0,54,0.688,1,6,6,8,1,0,0,0,1,6,3,0,24;19;37;31;23;35;47;43;32;40;40;54;29;24;49;24;35;40;42;32;25;42,41;50;49;41;35;47;59;42;44;50,,767,458,0,46,46,0,0,1,4,35;43;24;44,2,2,0
2000,REG,00-0019676,CIN,,Neil Rackers,14,K,SPEC,,12,21,7,2,45,0.571,0,5,5,2,0,0,0,0,3,4,0,0,23;38;34;24;39;22;37;28;45;32;45;27,44;47;46;30;36;45;31,42;35,394,279,77,21,21,0,0,1,1,27,1,0,0
2000,REG,00-0019714,LV,S.Lechler,Shane Lechler,1,P,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/we3oe5jqnrb4ag3d4pqu",0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,33,,0,33,0,7,7,0,0,1,0,,,,
2000,POST,00-0000108,PHI,,David Akers,2,K,SPEC,,1,3,2,0,28,0.333,0,1,0,0,0,0,0,0,2,0,0,0,28,36;30,,28,66,0,4,4,0,0,1,0,,,,
2000,POST,00-0000313,MIN,,Gary Anderson,1,K,SPEC,,2,2,0,0,44,1,0,1,0,1,0,0,0,0,0,0,0,0,24;44,,,68,0,0,4,4,0,0,1,0,,,,
2000,POST,00-0001759,NO,,Doug Brien,2,K,SPEC,,2,2,0,0,33,1,0,0,2,0,0,0,0,0,0,0,0,0,33;33,,,66,0,0,5,5,0,0,1,0,,,,
2000,POST,00-0003841,NYG,,Brad Daluiso,3,K,SPEC,,4,5,1,0,37,0.8,0,3,1,0,0,0,0,0,0,1,0,0,37;25;21;22,43,,105,43,0,8,8,0,0,1,0,,,,
2000,POST,00-0004147,TEN,,Al Del Greco,1,K,SPEC,,1,4,1,2,21,0.25,0,1,0,0,0,0,0,0,1,0,0,0,21,31,45;37,21,31,82,1,1,0,0,1,1,37,0,0,1
2000,POST,00-0004811,DEN,,Jason Elam,1,K,SPEC,,1,1,0,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,,0,,,,0,,,,
2000,POST,00-0006223,TB,,Martin Gramatica,1,K,SPEC,,1,1,0,0,29,1,0,1,0,0,0,0,0,0,0,0,0,0,29,,,29,0,0,,0,,,,1,29,1,0,0
2000,POST,00-0010373,MIA,,Olindo Mare,1,K,SPEC,,1,2,1,0,38,0.5,0,0,1,0,0,0,0,0,1,0,0,0,38,38,,38,38,0,2,2,0,0,1,0,,,,
2000,POST,00-0015784,BAL,,Matt Stover,4,K,SPEC,,6,8,2,0,47,0.75,0,2,3,1,0,0,0,0,1,1,0,0,38;31;28;21;47;34,36;41,,199,77,0,11,11,0,0,1,0,,,,
2000,POST,00-0016830,IND,,Mike Vanderjagt,1,K,SPEC,,3,4,1,0,50,0.75,0,1,1,0,1,0,0,0,0,1,0,0,32;26;50,49,,108,49,0,,0,,,,1,49,0,1,0
2000,POST,00-0017693,LA,,Jeff Wilkins,1,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2000,POST,00-0019646,LV,S.Janikowski,Sebastian Janikowski,2,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",3,4,1,0,36,0.75,0,1,2,0,0,0,0,0,0,0,1,0,36;33;24,58,,93,58,0,3,3,0,0,1,0,,,,
2000,REG+POST,00-0000108,PHI,,David Akers,18,K,SPEC,,30,36,6,0,51,0.833,1,7,14,7,1,0,0,0,3,3,0,0,33;37;33;29;43;39;38;19;31;29;51;29;34;34;32;26;45;42;42;38;46;27;33;30;23;40;32;45;33;28,48;40;38;41;36;30,,1041,233,0,38,40,1,1,0.95,3,32;42;30,3,0,0
2000,REG+POST,00-0000282,ATL,,Morten Andersen,16,K,SPEC,,25,31,6,0,51,0.806,0,6,6,11,2,0,0,0,1,4,1,0,43;44;24;44;48;31;27;37;45;48;42;28;50;44;35;31;42;21;51;36;24;48;42;23;36,50;47;45;33;46;42,,944,263,0,23,23,0,0,1,0,,,,
2000,REG+POST,00-0000313,MIN,,Gary Anderson,17,K,SPEC,,24,25,0,1,49,0.96,1,6,9,8,0,0,0,0,0,0,0,0,35;38;45;28;49;20;37;42;19;38;20;21;30;37;30;48;33;43;49;29;40;31;24;44,,51,830,0,51,49,49,0,0,1,0,,,,
2000,REG+POST,00-0001138,WAS,,Scott Bentley,1,K,SPEC,,1,1,0,0,50,1,0,0,0,0,1,0,0,0,0,0,0,0,50,,,50,0,0,,0,,,,0,,,,
2000,REG+POST,00-0001343,ARI,,Cary Blanchard,16,K,SPEC,,16,23,7,0,54,0.696,1,2,9,2,2,0,0,0,2,3,2,0,32;19;54;35;51;31;32;27;36;47;28;34;30;42;32;37,51;42;30;56;31;47;46,,567,303,0,18,19,1,0,0.947,0,,,,
2000,REG+POST,00-0001759,NO,,Doug Brien,18,K,SPEC,,25,31,5,1,48,0.806,1,6,6,12,0,0,0,0,1,3,1,0,48;20;20;31;23;44;29;44;40;42;42;40;33;30;30;19;42;40;41;28;20;46;47;33;33,51;45;33;44;43,52,865,216,52,42,42,0,0,1,0,,,,
2000,REG+POST,00-0001980,PIT,,Kris Brown,16,K,SPEC,,25,30,5,0,52,0.833,1,8,9,6,1,0,0,0,1,3,1,0,41;31;32;32;19;43;29;36;28;44;20;31;26;33;24;38;52;40;40;44;28;32;28;32;28,45;50;42;36;44,,831,217,0,32,33,1,0,0.97,1,24,1,0,0
2000,REG+POST,00-0002655,LAC,,John Carney,14,K,SPEC,,17,23,4,2,52,0.739,1,3,5,7,1,0,0,0,1,2,1,0,42;49;41;28;24;45;37;36;19;41;28;41;31;33;52;34;47,49;34;51;43,40;37,628,177,77,26,26,0,0,1,3,28;52;37,2,0,1
2000,REG+POST,00-0002975,BUF,,Steve Christie,15,K,SPEC,,24,33,5,4,48,0.727,2,10,4,8,0,0,0,1,1,2,1,0,42;41;33;45;20;19;30;27;29;46;25;48;20;29;34;19;48;32;27;42;28;29;46;25,51;39;42;47;26,43;44;23;30,784,205,140,30,30,0,0,1,5,33;46;34;32;30,4,0,1
2000,REG+POST,00-0003395,LV,,Brett Conway,1,K,SPEC,,1,1,0,0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,19,,,19,0,0,3,3,0,0,1,0,,,,
2000,REG+POST,00-0003395,NYJ,,Brett Conway,1,K,SPEC,,2,2,0,0,40,1,1,0,0,1,0,0,0,0,0,0,0,0,40;19,,,59,0,0,2,2,0,0,1,0,,,,
2000,REG+POST,00-0003395,WAS,,Brett Conway,2,K,SPEC,,3,3,0,0,26,1,0,3,0,0,0,0,0,0,0,0,0,0,24;21;26,,,71,0,0,3,3,0,0,1,1,26,1,0,0
2000,REG+POST,00-0003762,CAR,,Richie Cunningham,4,K,SPEC,,5,7,1,1,39,0.714,0,3,2,0,0,0,0,1,0,0,0,0,29;24;33;39;23,27,25,148,27,25,9,9,0,0,1,0,,,,
2000,REG+POST,00-0003841,NYG,,Brad Daluiso,16,K,SPEC,,21,28,4,3,46,0.75,0,11,6,4,0,0,0,0,2,2,0,0,32;36;44;23;24;20;31;39;20;25;46;27;28;38;40;21;44;37;25;21;22,34;40;39;43,41;31;45,643,156,117,42,42,0,0,1,0,,,,
2000,REG+POST,00-0004091,CLE,P.Dawson,Phil Dawson,13,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",14,17,3,0,45,0.824,3,4,5,2,0,0,0,0,0,3,0,0,30;23;28;19;29;45;18;19;39;43;35;35;38;29,42;42;42,,430,126,0,17,17,0,0,1,2,19;19,2,0,0
2000,REG+POST,00-0004147,TEN,,Al Del Greco,17,K,SPEC,,28,37,7,2,50,0.757,0,14,7,6,1,0,0,2,2,3,0,0,38;27;36;24;40;40;22;41;34;26;28;46;21;21;31;29;23;22;30;38;26;42;22;44;50;33;21;21,46;33;44;24;43;28;31,45;37,876,249,82,38,39,1,0,0.974,6,36;29;43;28;50;37,3,2,1
2000,REG+POST,00-0004811,DEN,,Jason Elam,14,K,SPEC,,18,24,6,0,51,0.75,0,6,7,4,1,0,0,0,1,5,0,0,32;38;36;29;51;22;45;46;31;41;23;41;26;35;22;38;20;31,45;48;48;42;37;41,,607,261,0,49,49,0,0,1,0,,,,
2000,REG+POST,00-0004811,LV,,Jason Elam,1,K,SPEC,,4,4,0,0,53,1,0,0,0,0,4,0,0,0,0,0,0,0,53;53;53;53,,,212,0,0,,0,,,,0,,,,
2000,REG+POST,00-0006223,TB,,Martin Gramatica,17,K,SPEC,,29,35,5,1,55,0.829,0,9,8,7,5,0,0,0,2,1,2,0,23;47;24;22;42;23;33;35;27;43;50;55;47;26;51;34;54;51;33;45;28;25;38;30;46;35;38;43;29,50;38;53;34;40,40,1077,215,40,42,42,0,0,1,3,46;40;29,2,1,0
2000,REG+POST,00-0006660,LA,,Jeff Hall,3,K,SPEC,,4,5,1,0,50,0.8,0,1,1,1,1,0,0,0,0,1,0,0,50;30;43;28,47,,151,47,0,9,9,0,0,1,0,,,,
2000,REG+POST,00-0006662,NYJ,,John Hall,15,K,SPEC,,21,32,10,1,51,0.656,0,8,6,6,1,0,0,0,2,6,2,0,23;39;51;27;41;27;40;38;27;34;40;40;36;45;26;28;39;33;20;45;21,52;48;33;46;47;51;46;49;47;35,29,720,454,29,30,30,0,0,1,1,40,1,0,0
2000,REG+POST,00-0006800,DET,,Jason Hanson,15,K,SPEC,,24,30,4,2,54,0.8,2,6,10,4,2,0,0,1,1,2,0,0,24;30;49;20;54;37;35;38;21;30;32;47;21;18;44;19;31;36;52;26;36;35;41;26,34;43;29;44,32;40,802,150,72,29,29,0,0,1,1,44,1,0,0
2000,REG+POST,00-0007308,TEN,,Craig Hentrich,1,P,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,60,,0,60,0,,0,,,,0,,,,
2000,REG+POST,00-0007622,JAX,,Mike Hollis,12,K,SPEC,,24,26,1,1,51,0.923,0,6,8,7,3,0,0,1,0,0,0,0,50;25;36;45;48;34;48;23;45;23;33;51;42;36;33;27;20;38;40;24;36;50;40;36,28,49,883,28,49,33,33,0,0,1,1,38,1,0,0
2000,REG+POST,00-0007655,NYG,,Jaret Holmes,2,K,SPEC,,2,2,0,0,34,1,0,1,1,0,0,0,0,0,0,0,0,0,34;27,,,61,0,0,3,3,0,0,1,0,,,,
2000,REG+POST,00-0007983,WAS,,Michael Husted,4,K,SPEC,,4,8,3,1,28,0.5,0,4,0,0,0,0,0,0,2,1,0,0,25;28;20;24,30;33;42,35,97,105,35,8,9,1,0,0.889,2,20;24,2,0,0
2000,REG+POST,00-0009946,JAX,,Steve Lindsey,4,K,SPEC,,5,7,2,0,49,0.714,2,0,1,2,0,0,0,0,2,0,0,0,30;19;19;48;49,33;31,,165,64,0,5,5,0,0,1,0,,,,
2000,REG+POST,00-0010072,GB,,Ryan Longwell,16,K,SPEC,,33,38,5,0,52,0.868,0,7,10,13,3,0,0,1,0,2,2,0,45;42;42;24;37;38;38;47;48;37;22;42;44;51;31;35;51;48;24;31;52;42;45;42;22;27;26;45;34;35;43;36;22,40;53;53;28;45,,1248,219,0,32,32,0,0,1,3,38;35;22,3,0,0
2000,REG+POST,00-0010373,MIA,,Olindo Mare,16,K,SPEC,,27,31,4,0,49,0.871,0,7,8,12,0,0,0,1,2,1,0,0,48;25;30;42;41;43;40;28;42;44;40;38;41;35;47;28;32;31;20;26;35;23;25;31;47;49;38,36;47;28;38,,969,149,0,33,34,1,0,0.971,1,49,1,0,0
2000,REG+POST,00-0011859,WAS,,Eddie Murray,6,K,SPEC,,8,12,4,0,47,0.667,0,2,3,3,0,0,0,0,1,3,0,0,37;47;41;39;26;20;32;41,44;39;49;43,,283,175,0,7,8,1,0,0.875,2,49;32,1,1,0
2000,REG+POST,00-0011970,CAR,,Joe Nedney,12,K,SPEC,,26,28,2,0,52,0.929,1,10,6,7,2,0,0,0,1,1,0,0,44;42;22;29;52;46;30;38;35;48;25;24;35;45;24;46;38;28;26;20;23;37;18;46;21;51,34;48,,893,82,0,20,20,0,0,1,2,46;48,1,1,0
2000,REG+POST,00-0011970,DEN,,Joe Nedney,3,K,SPEC,,8,10,2,0,43,0.8,0,6,1,1,0,0,0,0,0,1,1,0,24;32;22;21;22;20;43;20,50;43,,204,93,0,4,4,0,0,1,0,,,,
