country,year,life_expectancy,gdp_per_capita,population
arm,1903,35.84,913.0,878763
arm,1904,36.06,1008.0,886762
arm,1905,36.28,890.0,894834
arm,1906,36.5,849.0,902979
arm,1907,36.72,814.0,911021
arm,1908,36.94,887.0,919314
arm,1909,37.16,919.0,927682
arm,1910,37.38,979.0,936126
arm,1911,40.22,902.0,944595
arm,1912,40.61,973.0,953193
arm,1913,38.47,1020.0,961869
arm,1914,38.05,972.0,970625
arm,1915,37.64,998.0,979460
arm,1916,37.61,967.0,988376
arm,1917,34.68,806.0,997372
arm,1918,26.14,671.0,1006536
arm,1919,35.79,560.0,1015762
arm,1920,27.07,531.0,1025073
arm,1921,36.71,504.0,1034470
arm,1922,37.65,547.0,1043952
arm,1923,38.46,593.0,1053521
arm,1924,40.84,642.0,1063179
arm,1925,39.95,696.0,1072924
arm,1926,43.0,755.0,1082759
arm,1927,42.33,819.0,1092684
arm,1928,43.75,887.0,1102700
arm,1929,42.53,962.0,1112808
arm,1930,41.84,1003.0,1123009
arm,1931,40.29,1009.0,1133303
arm,1932,37.87,991.0,1143691
arm,1933,31.61,1025.0,1154175
arm,1934,43.99,1117.0,1164755
arm,1935,45.44,1273.0,1175431
arm,1936,47.0,1356.0,1186206
arm,1937,46.03,1465.0,1197079
arm,1938,47.61,1457.0,1208052
arm,1939,49.86,1512.0,1219126
arm,1940,47.47,1445.0,1230301
arm,1941,26.67,1414.0,1241579
arm,1942,23.32,1384.0,1252960
arm,1943,21.4,1354.0,1264445
arm,1944,28.52,1325.0,1276035
arm,1945,37.52,1297.0,1287732
arm,1946,53.92,1269.0,1299536
arm,1947,46.29,1406.0,1311448
arm,1948,53.91,1584.0,1323470
arm,1949,56.52,1725.0,1335601
arm,1950,58.66,1864.0,1353510
arm,1951,58.82,1835.0,1381872
arm,1952,59.18,1916.0,1418276
arm,1953,59.53,1960.0,1461424
arm,1954,59.89,2015.0,1510171
arm,1955,60.25,2143.0,1563505
arm,1956,60.6,2301.0,1620593
arm,1957,60.94,2301.0,1680714
arm,1958,61.3,2424.0,1743303
arm,1959,61.66,2348.0,1807917
arm,1960,62.01,2517.0,1874120
arm,1961,62.37,2613.0,1941491
arm,1962,62.74,2639.0,2009526
arm,1963,63.11,2539.0,2077575
arm,1964,63.46,2826.0,2144998
arm,1965,63.83,2948.0,2211316
arm,1966,64.2,3055.0,2276031
arm,1967,64.55,3154.0,2339124
arm,1968,64.89,3304.0,2401140
arm,1969,65.2,3317.0,2462925
arm,1970,65.46,3537.0,2525065
arm,1971,66.05,3594.0,2587706
arm,1972,66.55,3576.0,2650484
arm,1973,67.07,3838.0,2712781
arm,1974,67.56,3876.0,2773747
arm,1975,67.98,3816.0,2832757
arm,1976,68.44,3922.0,2889579
arm,1977,68.83,3943.0,2944379
arm,1978,69.15,3970.0,2997411
arm,1979,69.4,3883.0,3049105
arm,1980,69.63,3821.0,3099751
arm,1981,69.94,3790.0,3148092
arm,1982,70.36,3816.0,3193686
arm,1983,70.31,3869.0,3238594
arm,1984,70.64,3846.0,3285595
arm,1985,70.69,3811.0,3335935
arm,1986,71.19,3897.0,3392256
arm,1987,71.37,3878.0,3451942
arm,1988,55.0,3893.0,3504651
arm,1989,70.62,3896.0,3536469
arm,1990,70.24,3742.0,3538165
arm,1991,70.0,3336.0,3505251
arm,1992,69.05,1977.0,3442810
arm,1993,68.66,1845.0,3363098
arm,1994,68.87,1992.0,3283660
arm,1995,69.26,2173.0,3217342
arm,1996,69.55,2337.0,3168215
arm,1997,70.25,2441.0,3133086
arm,1998,70.74,2640.0,3108684
arm,1999,71.17,2744.0,3089017
arm,2000,71.85,2925.0,3069588
arm,2001,72.07,3224.0,3050655
arm,2002,72.46,3669.0,3033897
arm,2003,72.55,4207.0,3017806
arm,2004,72.66,4674.0,3000612
arm,2005,72.5,5357.0,2981259
arm,2006,72.45,6110.0,2958500
arm,2007,72.88,7011.0,2933056
arm,2008,72.81,7558.0,2908220
arm,2009,73.01,6533.0,2888584
arm,2010,73.34,6703.0,2877311
arm,2011,73.8,7022.0,2875581
arm,2012,74.29,7511.0,2881922
arm,2013,74.99,7728.0,2893509
arm,2014,75.36,7971.0,2906220
arm,2015,75.38,8180.0,2916950
arm,2016,75.65,8174.0,2924816
arm,2017,75.81,8410.0,2930450
arm,2018,75.97,8662.0,2934152
aus,1800,34.05,814.0,351014
aus,1801,34.05,816.0,350143
aus,1802,34.05,818.0,349274
aus,1803,34.05,820.0,348408
aus,1804,34.05,822.0,347543
aus,1805,34.05,824.0,346681
aus,1806,34.05,825.0,345821
aus,1807,34.05,827.0,344963
aus,1808,34.05,829.0,344107
aus,1809,34.05,831.0,343253
aus,1810,34.05,833.0,342440
aus,1811,34.05,835.0,341487
aus,1812,34.05,837.0,340480
aus,1813,34.05,839.0,339515
aus,1814,34.05,841.0,338733
aus,1815,34.05,843.0,338041
aus,1816,34.05,845.0,337247
aus,1817,34.05,847.0,336398
aus,1818,34.05,849.0,335495
aus,1819,34.05,851.0,334633
aus,1820,34.05,853.0,334002
aus,1821,34.05,860.0,333554
aus,1822,34.05,886.0,333385
aus,1823,34.05,916.0,333780
aus,1824,34.05,967.0,334453
aus,1825,34.05,1014.0,335357
aus,1826,34.05,1033.0,336730
aus,1827,34.05,1065.0,338428
aus,1828,34.05,1092.0,340881
aus,1829,34.05,1153.0,344087
aus,1830,34.05,1399.0,348143
aus,1831,34.05,1446.0,353571
aus,1832,34.05,1478.0,359952
aus,1833,34.05,1484.0,366762
aus,1834,34.05,1561.0,374048
aus,1835,34.05,1889.0,381762
aus,1836,34.05,1857.0,389952
aus,1837,34.05,1947.0,398905
aus,1838,34.05,1923.0,408905
aus,1839,34.05,1794.0,420810
aus,1840,34.05,2268.0,434095
aus,1841,34.05,1935.0,448667
aus,1842,34.05,1765.0,466619
aus,1843,34.05,2047.0,488381
aus,1844,34.05,2327.0,514000
aus,1845,34.05,2395.0,543952
aus,1846,34.05,2647.0,577619
aus,1847,34.05,3063.0,615190
aus,1848,34.05,3505.0,656238
aus,1849,34.05,3464.0,698667
aus,1850,34.05,3266.0,742619
aus,1851,34.05,3876.0,786732
aus,1852,34.05,4547.0,831228
aus,1853,34.05,4979.0,877298
aus,1854,34.05,4360.0,926037
aus,1855,34.05,4139.0,977302
aus,1856,34.05,5051.0,1030426
aus,1857,34.05,4458.0,1084839
aus,1858,34.05,3802.0,1141160
aus,1859,34.05,4910.0,1198912
aus,1860,34.05,4792.0,1256048
aus,1861,34.05,4721.0,1307041
aus,1862,34.05,4537.0,1358799
aus,1863,34.05,4523.0,1409274
aus,1864,34.05,4797.0,1458226
aus,1865,34.05,4576.0,1505275
aus,1866,34.05,4712.0,1550374
aus,1867,34.05,5153.0,1594712
aus,1868,34.05,5233.0,1637908
aus,1869,34.05,5129.0,1680440
aus,1870,34.05,5428.0,1724213
aus,1871,34.58,5470.0,1769178
aus,1872,35.11,5894.0,1816956
aus,1873,35.65,6343.0,1860078
aus,1874,36.18,6363.0,1910253
aus,1875,36.71,6867.0,1962852
aus,1876,37.24,6651.0,2017719
aus,1877,37.77,6700.0,2058146
aus,1878,38.3,7101.0,2116524
aus,1879,38.83,6982.0,2178966
aus,1880,39.36,7117.0,2253007
aus,1881,39.89,7399.0,2320568
aus,1882,40.43,6749.0,2400679
aus,1883,40.96,7435.0,2482996
aus,1884,41.49,7151.0,2562980
aus,1885,42.03,7349.0,2650339
aus,1886,42.56,7196.0,2738702
aus,1887,43.09,7700.0,2830380
aus,1888,43.62,7488.0,2920158
aus,1889,44.16,7893.0,3006483
aus,1890,44.68,7414.0,3088808
aus,1891,45.21,7762.0,3168315
aus,1892,45.75,6647.0,3245279
aus,1893,46.28,6169.0,3318788
aus,1894,46.81,6266.0,3387933
aus,1895,47.35,5804.0,3453440
aus,1896,47.88,6134.0,3516129
aus,1897,48.41,5694.0,3575727
aus,1898,48.95,6479.0,3632416
aus,1899,49.48,6394.0,3688197
aus,1900,50.02,6685.0,3743707
aus,1901,50.55,6395.0,3798583
aus,1902,51.07,6369.0,3851995
aus,1903,51.61,6792.0,3906036
aus,1904,52.14,7157.0,3962416
aus,1905,52.67,7137.0,4022248
aus,1906,53.21,7514.0,4086866
aus,1907,53.74,7697.0,4138959
aus,1908,54.28,7826.0,4213351
aus,1909,54.81,8307.0,4301164
aus,1910,55.35,8690.0,4408208
aus,1911,55.88,8504.0,4518260
aus,1912,56.41,8486.0,4667239
aus,1913,56.95,8574.0,4811885
aus,1914,57.48,8349.0,4915478
aus,1915,58.01,8124.0,4960323
aus,1916,58.54,8085.0,4966110
aus,1917,59.08,7932.0,4986587
aus,1918,54.95,7610.0,5066003
aus,1919,60.15,7790.0,5202210
aus,1920,60.68,7864.0,5345426
aus,1921,61.22,8096.0,5472619
aus,1922,63.08,8341.0,5585790
aus,1923,61.92,8546.0,5705305
aus,1924,62.72,8909.0,5828491
aus,1925,63.42,9125.0,5951010
aus,1926,63.14,9151.0,6074196
aus,1927,63.11,9097.0,6194712
aus,1928,63.17,8940.0,6305547
aus,1929,63.36,8625.0,6399355
aus,1930,65.18,7711.0,6473801
aus,1931,65.62,7126.0,6534894
aus,1932,65.92,7466.0,6588976
aus,1933,65.75,7917.0,6640721
aus,1934,65.12,8269.0,6691798
aus,1935,65.39,8686.0,6742542
aus,1936,65.52,9006.0,6795622
aus,1937,66.08,9377.0,6853042
aus,1938,66.13,9603.0,6915804
aus,1939,66.08,9534.0,6982906
aus,1940,66.52,10053.0,7052010
aus,1941,66.41,11064.0,7119446
aus,1942,66.15,12230.0,7184210
aus,1943,66.68,12549.0,7250310
aus,1944,68.32,11992.0,7322420
aus,1945,68.75,11265.0,7401873
aus,1946,68.27,10739.0,7491676
aus,1947,68.89,10852.0,7600507
aus,1948,68.81,11344.0,7749066
aus,1949,69.44,11783.0,7949150
aus,1950,69.33,12067.0,8177342
aus,1951,69.04,12224.0,8412604
aus,1952,69.44,12079.0,8620970
aus,1953,70.03,12222.0,8816902
aus,1954,70.18,12689.0,9011190
aus,1955,70.51,13077.0,9210908
aus,1956,70.39,13211.0,9419268
aus,1957,70.68,13184.0,9635828
aus,1958,71.24,13539.0,9856949
aus,1959,70.81,14069.0,10076741
aus,1960,71.25,14339.0,10289707
aus,1961,71.53,14119.0,10493555
aus,1962,71.3,14734.0,10691689
aus,1963,71.37,15350.0,10894270
aus,1964,71.03,16090.0,11115211
aus,1965,71.36,16593.0,11363313
aus,1966,71.21,16748.0,11643451
aus,1967,71.49,17561.0,11949357
aus,1968,71.12,18251.0,12265087
aus,1969,71.54,18938.0,12568300
aus,1970,71.21,19709.0,12842907
aus,1971,71.48,20165.0,13084157
aus,1972,71.79,20374.0,13296872
aus,1973,72.05,21173.0,13486438
aus,1974,72.22,21370.0,13662048
aus,1975,72.72,21695.0,13831206
aus,1976,73.05,22358.0,13994623
aus,1977,73.45,22359.0,14152065
aus,1978,73.87,22748.0,14309298
aus,1979,74.28,23681.0,14473242
aus,1980,74.58,23857.0,14649114
aus,1981,74.86,24291.0,14838494
aus,1982,75.02,23868.0,15041065
aus,1983,75.35,23568.0,15257358
aus,1984,75.53,24917.0,15487214
aus,1985,75.67,25856.0,15729643
aus,1986,76.01,26038.0,15986164
aus,1987,76.22,26949.0,16254935
aus,1988,76.44,27737.0,16527430
aus,1989,76.6,28535.0,16792294
aus,1990,77.04,28583.0,17041431
aus,1991,77.41,28115.0,17271874
aus,1992,77.63,27897.0,17485948
aus,1993,77.9,28747.0,17687479
aus,1994,78.06,29597.0,17882737
aus,1995,78.31,30379.0,18076743
aus,1996,78.51,31167.0,18271685
aus,1997,78.79,32037.0,18467588
aus,1998,79.1,33112.0,18665045
aus,1999,79.38,34375.0,18864112
aus,2000,79.7,35281.0,19065837
aus,2001,80.0,35481.0,19268533
aus,2002,80.23,36401.0,19475191
aus,2003,80.52,37057.0,19696972
aus,2004,80.79,38149.0,19948429
aus,2005,81.07,38855.0,20238903
aus,2006,81.26,39426.0,20573606
aus,2007,81.42,40650.0,20946664
aus,2008,81.57,41317.0,21342493
aus,2009,81.79,41207.0,21739040
aus,2010,81.98,41385.0,22120064
aus,2011,82.15,41782.0,22479799
aus,2012,82.33,42561.0,22821849
aus,2013,82.53,42920.0,23150729
aus,2014,82.58,43396.0,23474668
aus,2015,82.56,43832.0,23799556
aus,2016,82.53,44414.0,24125848
aus,2017,82.7,45105.0,24450561
aus,2018,82.87,45783.0,24772247
aut,1800,34.4,1847.0,3205587
aut,1801,34.4,1854.0,3213566
aut,1802,34.4,1862.0,3221565
aut,1803,34.4,1869.0,3229584
aut,1804,34.4,1877.0,3237623
aut,1805,34.4,1884.0,3245682
aut,1806,34.4,1892.0,3253761
aut,1807,34.4,1900.0,3261860
aut,1808,34.4,1907.0,3269979
aut,1809,34.4,1915.0,3278118
aut,1810,34.4,1923.0,3286650
aut,1811,34.4,1930.0,3295241
aut,1812,34.4,1938.0,3304214
aut,1813,34.4,1946.0,3313616
aut,1814,34.4,1954.0,3323445
aut,1815,34.4,1962.0,3333654
aut,1816,34.4,1970.0,3344288
aut,1817,34.4,1978.0,3355347
aut,1818,34.4,1986.0,3366878
aut,1819,34.4,1994.0,3378831
aut,1820,34.4,2002.0,3391206
aut,1821,34.4,2034.0,3404003
aut,1822,34.4,2067.0,3417266
aut,1823,34.4,2101.0,3430949
aut,1824,34.4,2135.0,3445098
aut,1825,34.4,2170.0,3459711
aut,1826,34.4,2205.0,3473360
aut,1827,34.4,2241.0,3488900
aut,1828,34.4,2277.0,3504901
aut,1829,34.4,2314.0,3521364
aut,1830,34.4,2352.0,3538286
aut,1831,34.4,2376.0,3555905
aut,1832,34.4,2401.0,3573810
aut,1833,34.4,2426.0,3592048
aut,1834,34.4,2451.0,3610571
aut,1835,34.4,2476.0,3629381
aut,1836,34.4,2502.0,3648571
aut,1837,34.4,2528.0,3668048
aut,1838,34.4,2554.0,3687857
aut,1839,34.4,2580.0,3707952
aut,1840,34.4,2607.0,3728381
aut,1841,34.4,2635.0,3749333
aut,1842,34.4,2664.0,3770810
aut,1843,34.4,2694.0,3792810
aut,1844,34.4,2723.0,3815333
aut,1845,34.4,2753.0,3838381
aut,1846,34.4,2783.0,3861905
aut,1847,34.4,2814.0,3887429
aut,1848,34.4,2845.0,3912000
aut,1849,34.4,2876.0,3937048
aut,1850,34.4,2907.0,3962619
aut,1851,34.4,2936.0,3988664
aut,1852,34.4,2964.0,4014995
aut,1853,34.4,2993.0,4041611
aut,1854,34.4,3023.0,4068514
aut,1855,34.4,3052.0,4095749
aut,1856,34.4,3082.0,4123270
aut,1857,34.4,3112.0,4151077
aut,1858,34.4,3143.0,4179217
aut,1859,34.4,3174.0,4207643
aut,1860,34.4,3205.0,4235926
aut,1861,34.4,3227.0,4265066
aut,1862,34.4,3250.0,4294872
aut,1863,34.4,3273.0,4325346
aut,1864,34.4,3296.0,4356438
aut,1865,34.4,3319.0,4388197
aut,1866,34.4,3342.0,4420574
aut,1867,34.4,3366.0,4453667
aut,1868,34.4,3389.0,4487330
aut,1869,34.4,3413.0,4521660
aut,1870,34.4,3437.0,4556657
aut,1871,34.45,3660.0,4592368
aut,1872,34.51,3664.0,4628888
aut,1873,34.56,3555.0,4662827
aut,1874,34.62,3689.0,4700982
aut,1875,34.67,3683.0,4739978
aut,1876,34.73,3742.0,4779816
aut,1877,34.78,3845.0,4818153
aut,1878,34.84,3948.0,4860091
aut,1879,34.89,3896.0,4903440
aut,1880,34.95,3926.0,4947024
aut,1881,35.0,4061.0,4989969
aut,1882,35.23,4060.0,5033965
aut,1883,35.46,4200.0,5078228
aut,1884,35.69,4286.0,5122044
aut,1885,35.91,4232.0,5167348
aut,1886,36.14,4343.0,5213882
aut,1887,36.37,4615.0,5259514
aut,1888,36.6,4577.0,5307964
aut,1889,36.83,4507.0,5357687
aut,1890,37.06,4722.0,5408500
aut,1891,37.29,4855.0,5460586
aut,1892,37.76,4923.0,5513854
aut,1893,38.23,4915.0,5568304
aut,1894,38.7,5159.0,5623935
aut,1895,39.17,5255.0,5680748
aut,1896,39.64,5294.0,5739016
aut,1897,40.11,5363.0,5798374
aut,1898,40.58,5622.0,5858368
aut,1899,41.05,5696.0,5918817
aut,1900,41.52,5701.0,5979721
aut,1901,41.99,5678.0,6041260
aut,1902,41.04,5853.0,6101911
aut,1903,40.09,5858.0,6164683
aut,1904,40.72,5901.0,6228010
aut,1905,41.34,6183.0,6292115
aut,1906,41.97,6371.0,6356442
aut,1907,42.58,6711.0,6420769
aut,1908,43.21,6690.0,6485163
aut,1909,43.83,6617.0,6547557
aut,1910,44.46,6661.0,6608150
aut,1911,45.08,6801.0,6668744
aut,1912,45.65,7072.0,6719738
aut,1913,46.22,6981.0,6765398
aut,1914,46.78,5783.0,6805059
aut,1915,47.35,5326.0,6824387
aut,1916,47.92,5266.0,6817383
aut,1917,48.49,5175.0,6778714
aut,1918,32.41,5103.0,6643721
aut,1919,49.62,4504.0,6533726
aut,1920,50.19,4802.0,6459395
aut,1921,50.75,5261.0,6495394
aut,1922,51.31,5698.0,6524726
aut,1923,51.88,5613.0,6544058
aut,1924,52.45,6230.0,6562058
aut,1925,53.02,6616.0,6582057
aut,1926,53.58,6690.0,6602389
aut,1927,54.15,6854.0,6622722
aut,1928,54.72,7134.0,6643054
aut,1929,55.29,7197.0,6663387
aut,1930,55.85,6962.0,6684053
aut,1931,56.42,6369.0,6704385
aut,1932,56.73,5682.0,6725051
aut,1933,57.03,5464.0,6743383
aut,1934,57.32,5488.0,6755383
aut,1935,57.63,5582.0,6759383
aut,1936,57.93,5740.0,6757716
aut,1937,58.23,6036.0,6755050
aut,1938,58.54,6796.0,6720051
aut,1939,58.06,7805.0,6703385
aut,1940,57.76,7531.0,6700719
aut,1941,56.46,8007.0,6744050
aut,1942,54.06,7549.0,6778382
aut,1943,50.16,7691.0,6808047
aut,1944,39.07,7190.0,6813381
aut,1945,31.38,3252.0,6877378
aut,1946,55.96,3684.0,6923043
aut,1947,61.26,4073.0,6975374
aut,1948,63.19,5190.0,6956374
aut,1949,63.38,6174.0,6944857
aut,1950,64.83,6939.0,6936439
aut,1951,65.21,7403.0,6931338
aut,1952,66.75,7408.0,6931196
aut,1953,67.24,7716.0,6935142
aut,1954,67.27,8486.0,6942619
aut,1955,67.54,9404.0,6953406
aut,1956,67.66,10032.0,6967625
aut,1957,67.42,10616.0,6985724
aut,1958,68.43,10959.0,7008424
aut,1959,68.36,11217.0,7036550
aut,1960,68.72,12073.0,7070766
aut,1961,69.69,12634.0,7111142
aut,1962,69.48,12852.0,7156833
aut,1963,69.61,13280.0,7205994
aut,1964,70.1,13975.0,7256091
aut,1965,69.89,14275.0,7305158
aut,1966,70.19,14965.0,7352240
aut,1967,70.07,15298.0,7397171
aut,1968,70.22,15888.0,7439579
aut,1969,69.99,16823.0,7479346
aut,1970,70.04,17953.0,7516239
aut,1971,70.17,18792.0,7550340
aut,1972,70.42,19848.0,7581117
aut,1973,70.78,20709.0,7607065
aut,1974,70.96,21495.0,7626290
aut,1975,71.24,21479.0,7637689
aut,1976,71.64,22508.0,7640749
aut,1977,71.95,23557.0,7636576
aut,1978,72.14,23497.0,7627759
aut,1979,72.35,24827.0,7617884
aut,1980,72.51,25407.0,7609752
aut,1981,72.76,25337.0,7604513
aut,1982,72.96,25792.0,7602181
aut,1983,73.2,26598.0,7603102
aut,1984,73.55,26688.0,7607293
aut,1985,73.87,27273.0,7614868
aut,1986,74.27,27886.0,7625393
aut,1987,74.64,28320.0,7639352
aut,1988,75.01,29143.0,7658840
aut,1989,75.23,30270.0,7686572
aut,1990,75.51,31265.0,7723949
aut,1991,75.71,32020.0,7772701
aut,1992,75.9,32333.0,7830933
aut,1993,76.14,32236.0,7892086
aut,1994,76.4,32884.0,7947209
aut,1995,76.68,33709.0,7990121
aut,1996,76.95,34471.0,8017863
aut,1997,77.25,35191.0,8032876
aut,1998,77.53,36404.0,8041050
aut,1999,77.8,37638.0,8051113
aut,2000,78.12,38812.0,8069276
aut,2001,78.47,39186.0,8097748
aut,2002,78.71,39639.0,8134412
aut,2003,78.91,39745.0,8175852
aut,2004,79.23,40568.0,8216805
aut,2005,79.48,41155.0,8253650
aut,2006,79.77,42324.0,8284735
aut,2007,80.0,43715.0,8311783
aut,2008,80.19,44253.0,8338453
aut,2009,80.3,42460.0,8370038
aut,2010,80.5,43175.0,8409949
aut,2011,80.72,44238.0,8459864
aut,2012,80.87,44365.0,8517548
aut,2013,81.07,44162.0,8577782
aut,2014,81.31,44123.0,8633220
aut,2015,81.4,44075.0,8678657
aut,2016,81.48,44144.0,8712137
aut,2017,81.66,44394.0,8735453
aut,2018,81.84,44645.0,8751820
aze,1800,29.17,775.0,879960
aze,1801,29.17,775.0,879960
aze,1802,29.17,775.0,879960
aze,1803,29.17,775.0,879960
aze,1804,29.17,775.0,879960
aze,1805,29.17,776.0,879960
aze,1806,29.17,776.0,879960
aze,1807,29.17,776.0,879960
aze,1808,29.17,776.0,879960
aze,1809,29.17,776.0,879960
aze,1810,29.17,777.0,879960
aze,1811,29.17,777.0,880346
aze,1812,29.17,777.0,881121
aze,1813,29.17,777.0,882289
aze,1814,29.17,777.0,883853
aze,1815,29.17,778.0,885817
aze,1816,29.17,778.0,888186
aze,1817,29.17,778.0,890961
aze,1818,29.17,778.0,894149
aze,1819,29.17,778.0,897751
aze,1820,29.17,779.0,901772
aze,1821,29.17,783.0,906216
aze,1822,29.17,787.0,911086
aze,1823,29.17,792.0,916387
aze,1824,29.17,796.0,922122
aze,1825,29.17,800.0,928296
aze,1826,29.17,805.0,934913
aze,1827,29.17,809.0,941976
aze,1828,29.17,814.0,949490
aze,1829,29.17,818.0,957459
aze,1830,29.17,823.0,965887
aze,1831,29.17,827.0,974778
aze,1832,29.17,832.0,983751
aze,1833,29.17,837.0,992807
aze,1834,29.17,841.0,1001946
aze,1835,29.17,846.0,1011169
aze,1836,29.17,851.0,1020477
aze,1837,29.17,855.0,1029871
aze,1838,29.17,860.0,1039351
aze,1839,29.17,865.0,1048919
aze,1840,29.17,870.0,1058574
aze,1841,29.17,874.0,1068319
aze,1842,29.17,879.0,1078153
aze,1843,29.17,884.0,1088077
aze,1844,29.17,889.0,1098093
aze,1845,29.17,894.0,1108202
aze,1846,29.17,899.0,1118403
aze,1847,29.17,904.0,1128698
aze,1848,29.17,909.0,1139088
aze,1849,29.17,914.0,1149574
aze,1850,29.17,919.0,1160156
aze,1851,29.17,924.0,1170942
aze,1852,29.17,929.0,1181829
aze,1853,29.17,934.0,1192817
aze,1854,29.17,939.0,1203907
aze,1855,29.17,945.0,1215101
aze,1856,29.17,950.0,1226398
aze,1857,29.17,955.0,1237801
aze,1858,29.17,960.0,1249309
aze,1859,29.17,966.0,1260924
aze,1860,29.17,971.0,1272648
aze,1861,29.17,976.0,1284480
aze,1862,29.17,982.0,1296423
aze,1863,29.17,987.0,1308476
aze,1864,28.64,993.0,1320641
aze,1865,28.12,998.0,1332920
aze,1866,27.59,1004.0,1345313
aze,1867,27.07,1009.0,1357821
aze,1868,26.55,1015.0,1370445
aze,1869,26.59,1021.0,1383186
aze,1870,26.63,1026.0,1396046
aze,1871,26.66,1032.0,1409026
aze,1872,26.69,1038.0,1422126
aze,1873,26.72,1043.0,1434947
aze,1874,26.91,1049.0,1448288
aze,1875,27.09,1055.0,1461753
aze,1876,27.27,1061.0,1475343
aze,1877,27.46,1067.0,1488685
aze,1878,27.64,1073.0,1502526
aze,1879,27.82,1078.0,1516496
aze,1880,28.0,1084.0,1530595
aze,1881,28.19,1090.0,1544479
aze,1882,28.37,1096.0,1558839
aze,1883,28.55,1103.0,1573332
aze,1884,28.73,1109.0,1587649
aze,1885,28.91,1115.0,1602409
aze,1886,29.09,1071.0,1617307
aze,1887,29.27,1251.0,1632070
aze,1888,29.45,1203.0,1647243
aze,1889,29.63,1117.0,1662558
aze,1890,29.81,1112.0,1678015
aze,1891,29.99,1018.0,1693616
aze,1892,30.17,1113.0,1709362
aze,1893,30.35,1261.0,1725254
aze,1894,30.53,1432.0,1741294
aze,1895,30.71,1324.0,1757483
aze,1896,30.89,1457.0,1773823
aze,1897,31.07,1432.0,1790315
aze,1898,30.88,1469.0,1806959
aze,1899,30.7,1557.0,1823759
aze,1900,30.52,1522.0,1840715
aze,1901,30.75,1559.0,1857828
aze,1902,30.97,1693.0,1874838
aze,1903,31.2,1575.0,1892269
aze,1904,31.43,1740.0,1909861
aze,1905,31.65,1539.0,1927617
aze,1906,31.88,1470.0,1945538
aze,1907,32.1,1411.0,1963242
aze,1908,32.33,1540.0,1981494
aze,1909,32.55,1598.0,1999916
aze,1910,32.78,1703.0,2018509
aze,1911,35.64,1573.0,2037161
aze,1912,36.04,1698.0,2056101
aze,1913,33.9,1782.0,2075217
aze,1914,33.48,1700.0,2094510
aze,1915,33.07,1749.0,2113982
aze,1916,33.05,1553.0,2133636
aze,1917,30.11,1363.0,2153473
aze,1918,21.38,834.0,2173230
aze,1919,31.08,718.0,2193235
aze,1920,29.12,721.0,2213424
aze,1921,32.01,660.0,2233799
aze,1922,32.96,767.0,2254362
aze,1923,33.95,884.0,2275114
aze,1924,36.35,1121.0,2296057
aze,1925,35.45,1402.0,2317193
aze,1926,38.52,1575.0,2338523
aze,1927,37.85,1642.0,2360050
aze,1928,39.29,1728.0,2381775
aze,1929,38.07,1749.0,2403700
aze,1930,37.38,1830.0,2425826
aze,1931,35.67,1848.0,2448157
aze,1932,33.24,1820.0,2470693
aze,1933,26.0,1890.0,2493436
aze,1934,39.57,2065.0,2516389
aze,1935,41.04,2363.0,2539553
aze,1936,42.61,2526.0,2562930
aze,1937,41.64,2737.0,2586522
aze,1938,43.23,2731.0,2610332
aze,1939,45.51,2844.0,2634361
aze,1940,43.11,2727.0,2658610
aze,1941,29.03,2678.0,2683084
aze,1942,25.66,2629.0,2707782
aze,1943,23.73,2582.0,2732708
aze,1944,30.6,2535.0,2757863
aze,1945,40.14,2489.0,2783250
aze,1946,49.64,2444.0,2808871
aze,1947,41.97,2717.0,2834727
aze,1948,49.65,3071.0,2860821
aze,1949,52.29,3357.0,2887156
aze,1950,54.45,3638.0,2927921
aze,1951,54.6,3595.0,2987267
aze,1952,54.96,3765.0,3060011
aze,1953,55.32,3864.0,3142813
aze,1954,55.68,3987.0,3233166
aze,1955,56.03,4254.0,3329387
